RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,period_date,home_value
2826,2542,Pipestone County,county,MN,MN,,27,117,4/30/2000,
2411,2559,Marshall County,county,MN,MN,,27,89,4/30/2000,
2904,2607,Clearwater County,county,MN,MN,,27,29,4/30/2000,
1249,2644,Murray County,county,MN,MN,,27,101,4/30/2000,
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,4/30/2000,
1269,2775,Norman County,county,MN,MN,,27,107,4/30/2000,
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,4/30/2000,
535,2811,Grant County,county,MN,MN,,27,51,4/30/2000,
1871,2842,Lincoln County,county,MN,MN,,27,81,4/30/2000,
140,2850,Cook County,county,MN,MN,,27,31,4/30/2000,
2398,2865,Mahnomen County,county,MN,MN,,27,87,4/30/2000,
2630,2892,Big Stone County,county,MN,MN,,27,11,4/30/2000,
1841,2951,Kittson County,county,MN,MN,,27,69,4/30/2000,
2497,2974,Red Lake County,county,MN,MN,,27,125,4/30/2000,
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,4/30/2000,
2580,3016,Traverse County,county,MN,MN,,27,155,4/30/2000,
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,5/31/2000,149288.0559
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,5/31/2000,124011.80319757244
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,5/31/2000,158105.86908845327
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,5/31/2000,134472.82039288632
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,5/31/2000,172846.16111083984
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,5/31/2000,
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,5/31/2000,126228.78900365344
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,5/31/2000,
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,5/31/2000,180300.61890640276
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,5/31/2000,154495.8995088173
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,5/31/2000,215398.9507592454
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,5/31/2000,147500.9451317812
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,5/31/2000,
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,5/31/2000,
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,5/31/2000,
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,5/31/2000,
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,5/31/2000,
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,5/31/2000,118591.44896715262
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,5/31/2000,
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,5/31/2000,
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,5/31/2000,
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,5/31/2000,
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,5/31/2000,
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,5/31/2000,
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,5/31/2000,97303.34804480305
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,5/31/2000,69945.58149685289
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,5/31/2000,
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,5/31/2000,
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,5/31/2000,
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,5/31/2000,
862,1333,Becker County,county,MN,MN,,27,5,5/31/2000,
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,5/31/2000,
2446,1371,Morrison County,county,MN,MN,,27,97,5/31/2000,82464.03462322053
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,5/31/2000,
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,5/31/2000,
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,5/31/2000,
282,1494,Pine County,county,MN,MN,,27,115,5/31/2000,
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,5/31/2000,
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,5/31/2000,
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,5/31/2000,
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,5/31/2000,
320,1639,Todd County,county,MN,MN,,27,153,5/31/2000,
1193,1720,Meeker County,county,MN,MN,,27,93,5/31/2000,
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,5/31/2000,
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,5/31/2000,
1786,1813,Hubbard County,county,MN,MN,,27,57,5/31/2000,97535.58300509393
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,5/31/2000,108465.02699031374
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,5/31/2000,
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,5/31/2000,
1484,1933,Waseca County,county,MN,MN,,27,161,5/31/2000,
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,5/31/2000,
1831,2098,Kanabec County,county,MN,MN,,27,65,5/31/2000,
822,2112,Aitkin County,county,MN,MN,,27,1,5/31/2000,
1995,2133,Redwood County,county,MN,MN,,27,127,5/31/2000,
1359,2138,Roseau County,county,MN,MN,,27,135,5/31/2000,
1390,2158,Sibley County,county,MN,MN,,27,143,5/31/2000,
2498,2172,Renville County,county,MN,MN,,27,129,5/31/2000,
2996,2219,Pennington County,county,MN,MN,,27,113,5/31/2000,
1463,2223,Wadena County,county,MN,MN,,27,159,5/31/2000,
2697,2231,Faribault County,county,MN,MN,,27,43,5/31/2000,
2200,2310,Chippewa County,county,MN,MN,,27,23,5/31/2000,
3098,2342,Koochiching County,county,MN,MN,,27,71,5/31/2000,
2906,2386,Cottonwood County,county,MN,MN,,27,33,5/31/2000,
2595,2408,Watonwan County,county,MN,MN,,27,165,5/31/2000,
298,2409,Pope County,county,MN,MN,,27,121,5/31/2000,
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,5/31/2000,
1803,2484,Jackson County,county,MN,MN,,27,63,5/31/2000,
740,2505,Swift County,county,MN,MN,,27,151,5/31/2000,
306,2509,Rock County,county,MN,MN,,27,133,5/31/2000,
2041,2512,Stevens County,county,MN,MN,,27,149,5/31/2000,
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,5/31/2000,
2826,2542,Pipestone County,county,MN,MN,,27,117,5/31/2000,
2411,2559,Marshall County,county,MN,MN,,27,89,5/31/2000,
2904,2607,Clearwater County,county,MN,MN,,27,29,5/31/2000,
1249,2644,Murray County,county,MN,MN,,27,101,5/31/2000,
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,5/31/2000,
1269,2775,Norman County,county,MN,MN,,27,107,5/31/2000,
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,5/31/2000,
535,2811,Grant County,county,MN,MN,,27,51,5/31/2000,
1871,2842,Lincoln County,county,MN,MN,,27,81,5/31/2000,
140,2850,Cook County,county,MN,MN,,27,31,5/31/2000,
2398,2865,Mahnomen County,county,MN,MN,,27,87,5/31/2000,
2630,2892,Big Stone County,county,MN,MN,,27,11,5/31/2000,
1841,2951,Kittson County,county,MN,MN,,27,69,5/31/2000,
2497,2974,Red Lake County,county,MN,MN,,27,125,5/31/2000,
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,5/31/2000,
2580,3016,Traverse County,county,MN,MN,,27,155,5/31/2000,
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,6/30/2000,150861.3328855276
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,6/30/2000,125151.65062068832
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,6/30/2000,159300.96889509735
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,6/30/2000,135699.00265202564
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,6/30/2000,174333.52300424842
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,6/30/2000,
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,6/30/2000,127539.4745173664
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,6/30/2000,
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,6/30/2000,181890.4457553989
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,6/30/2000,155787.61057100535
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,6/30/2000,217235.78648703475
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,6/30/2000,148732.43498370843
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,6/30/2000,
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,6/30/2000,
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,6/30/2000,
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,6/30/2000,
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,6/30/2000,
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,6/30/2000,119369.509112346
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,6/30/2000,
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,6/30/2000,
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,6/30/2000,
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,6/30/2000,
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,6/30/2000,
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,6/30/2000,
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,6/30/2000,97932.64957289289
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,6/30/2000,70505.75752
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,6/30/2000,
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,6/30/2000,
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,6/30/2000,
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,6/30/2000,
862,1333,Becker County,county,MN,MN,,27,5,6/30/2000,
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,6/30/2000,
2446,1371,Morrison County,county,MN,MN,,27,97,6/30/2000,83262.81007314239
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,6/30/2000,
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,6/30/2000,
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,6/30/2000,
282,1494,Pine County,county,MN,MN,,27,115,6/30/2000,
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,6/30/2000,
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,6/30/2000,
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,6/30/2000,
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,6/30/2000,
320,1639,Todd County,county,MN,MN,,27,153,6/30/2000,
1193,1720,Meeker County,county,MN,MN,,27,93,6/30/2000,
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,6/30/2000,
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,6/30/2000,
1786,1813,Hubbard County,county,MN,MN,,27,57,6/30/2000,98576.83003077823
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,6/30/2000,109580.67798698464
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,6/30/2000,
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,6/30/2000,
1484,1933,Waseca County,county,MN,MN,,27,161,6/30/2000,
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,6/30/2000,
1831,2098,Kanabec County,county,MN,MN,,27,65,6/30/2000,
822,2112,Aitkin County,county,MN,MN,,27,1,6/30/2000,
1995,2133,Redwood County,county,MN,MN,,27,127,6/30/2000,
1359,2138,Roseau County,county,MN,MN,,27,135,6/30/2000,
1390,2158,Sibley County,county,MN,MN,,27,143,6/30/2000,
2498,2172,Renville County,county,MN,MN,,27,129,6/30/2000,
2996,2219,Pennington County,county,MN,MN,,27,113,6/30/2000,
1463,2223,Wadena County,county,MN,MN,,27,159,6/30/2000,
2697,2231,Faribault County,county,MN,MN,,27,43,6/30/2000,
2200,2310,Chippewa County,county,MN,MN,,27,23,6/30/2000,
3098,2342,Koochiching County,county,MN,MN,,27,71,6/30/2000,
2906,2386,Cottonwood County,county,MN,MN,,27,33,6/30/2000,
2595,2408,Watonwan County,county,MN,MN,,27,165,6/30/2000,
298,2409,Pope County,county,MN,MN,,27,121,6/30/2000,
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,6/30/2000,
1803,2484,Jackson County,county,MN,MN,,27,63,6/30/2000,
740,2505,Swift County,county,MN,MN,,27,151,6/30/2000,
306,2509,Rock County,county,MN,MN,,27,133,6/30/2000,
2041,2512,Stevens County,county,MN,MN,,27,149,6/30/2000,
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,6/30/2000,
2826,2542,Pipestone County,county,MN,MN,,27,117,6/30/2000,
2411,2559,Marshall County,county,MN,MN,,27,89,6/30/2000,
2904,2607,Clearwater County,county,MN,MN,,27,29,6/30/2000,
1249,2644,Murray County,county,MN,MN,,27,101,6/30/2000,
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,6/30/2000,
1269,2775,Norman County,county,MN,MN,,27,107,6/30/2000,
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,6/30/2000,
535,2811,Grant County,county,MN,MN,,27,51,6/30/2000,
1871,2842,Lincoln County,county,MN,MN,,27,81,6/30/2000,
140,2850,Cook County,county,MN,MN,,27,31,6/30/2000,
2398,2865,Mahnomen County,county,MN,MN,,27,87,6/30/2000,
2630,2892,Big Stone County,county,MN,MN,,27,11,6/30/2000,
1841,2951,Kittson County,county,MN,MN,,27,69,6/30/2000,
2497,2974,Red Lake County,county,MN,MN,,27,125,6/30/2000,
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,6/30/2000,
2580,3016,Traverse County,county,MN,MN,,27,155,6/30/2000,
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,7/31/2000,152632.2908234714
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,7/31/2000,126551.99385182548
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,7/31/2000,160597.8907152427
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,7/31/2000,136847.44532482838
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,7/31/2000,175816.00491494464
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,7/31/2000,
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,7/31/2000,128870.44226364668
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,7/31/2000,
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,7/31/2000,183638.8196403119
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,7/31/2000,157077.6149839827
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,7/31/2000,218986.7719465644
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,7/31/2000,149777.9801862714
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,7/31/2000,
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,7/31/2000,
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,7/31/2000,
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,7/31/2000,
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,7/31/2000,
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,7/31/2000,120216.13963032616
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,7/31/2000,
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,7/31/2000,
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,7/31/2000,
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,7/31/2000,
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,7/31/2000,
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,7/31/2000,
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,7/31/2000,98643.58361238672
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,7/31/2000,70825.56635167122
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,7/31/2000,
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,7/31/2000,
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,7/31/2000,
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,7/31/2000,
862,1333,Becker County,county,MN,MN,,27,5,7/31/2000,
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,7/31/2000,
2446,1371,Morrison County,county,MN,MN,,27,97,7/31/2000,83954.98990213299
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,7/31/2000,
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,7/31/2000,
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,7/31/2000,
282,1494,Pine County,county,MN,MN,,27,115,7/31/2000,
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,7/31/2000,
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,7/31/2000,
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,7/31/2000,
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,7/31/2000,
320,1639,Todd County,county,MN,MN,,27,153,7/31/2000,
1193,1720,Meeker County,county,MN,MN,,27,93,7/31/2000,
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,7/31/2000,
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,7/31/2000,
1786,1813,Hubbard County,county,MN,MN,,27,57,7/31/2000,99403.16612
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,7/31/2000,110688.81820060428
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,7/31/2000,
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,7/31/2000,
1484,1933,Waseca County,county,MN,MN,,27,161,7/31/2000,
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,7/31/2000,
1831,2098,Kanabec County,county,MN,MN,,27,65,7/31/2000,
822,2112,Aitkin County,county,MN,MN,,27,1,7/31/2000,
1995,2133,Redwood County,county,MN,MN,,27,127,7/31/2000,
1359,2138,Roseau County,county,MN,MN,,27,135,7/31/2000,
1390,2158,Sibley County,county,MN,MN,,27,143,7/31/2000,
2498,2172,Renville County,county,MN,MN,,27,129,7/31/2000,
2996,2219,Pennington County,county,MN,MN,,27,113,7/31/2000,
1463,2223,Wadena County,county,MN,MN,,27,159,7/31/2000,
2697,2231,Faribault County,county,MN,MN,,27,43,7/31/2000,
2200,2310,Chippewa County,county,MN,MN,,27,23,7/31/2000,
3098,2342,Koochiching County,county,MN,MN,,27,71,7/31/2000,
2906,2386,Cottonwood County,county,MN,MN,,27,33,7/31/2000,
2595,2408,Watonwan County,county,MN,MN,,27,165,7/31/2000,
298,2409,Pope County,county,MN,MN,,27,121,7/31/2000,
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,7/31/2000,
1803,2484,Jackson County,county,MN,MN,,27,63,7/31/2000,
740,2505,Swift County,county,MN,MN,,27,151,7/31/2000,
306,2509,Rock County,county,MN,MN,,27,133,7/31/2000,
2041,2512,Stevens County,county,MN,MN,,27,149,7/31/2000,
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,7/31/2000,
2826,2542,Pipestone County,county,MN,MN,,27,117,7/31/2000,
2411,2559,Marshall County,county,MN,MN,,27,89,7/31/2000,
2904,2607,Clearwater County,county,MN,MN,,27,29,7/31/2000,
1249,2644,Murray County,county,MN,MN,,27,101,7/31/2000,
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,7/31/2000,
1269,2775,Norman County,county,MN,MN,,27,107,7/31/2000,
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,7/31/2000,
535,2811,Grant County,county,MN,MN,,27,51,7/31/2000,
1871,2842,Lincoln County,county,MN,MN,,27,81,7/31/2000,
140,2850,Cook County,county,MN,MN,,27,31,7/31/2000,
2398,2865,Mahnomen County,county,MN,MN,,27,87,7/31/2000,
2630,2892,Big Stone County,county,MN,MN,,27,11,7/31/2000,
1841,2951,Kittson County,county,MN,MN,,27,69,7/31/2000,
2497,2974,Red Lake County,county,MN,MN,,27,125,7/31/2000,
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,7/31/2000,
2580,3016,Traverse County,county,MN,MN,,27,155,7/31/2000,
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,8/31/2000,155043.53376485014
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,8/31/2000,128932.71393571836
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,8/31/2000,162502.93044219236
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,8/31/2000,138452.07585328128
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,8/31/2000,177649.6891335659
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,8/31/2000,
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,8/31/2000,130233.09928620132
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,8/31/2000,
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,8/31/2000,185432.9098169889
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,8/31/2000,158444.47454238145
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,8/31/2000,220848.85722926832
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,8/31/2000,151081.38201939818
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,8/31/2000,
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,8/31/2000,
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,8/31/2000,
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,8/31/2000,
